enrolled,query,label,minutiae,texture,minutiae_norm,texture_norm,fusion_weighted,fusion_ml,fusion
107_1.tif,107_3.tif,1,0.4375,0.7629966735839844,0.6671669167917292,0.7699386792163517,0.6866935516524075,0.9105319455983408,0.6866935516524075
106_2.tif,106_5.tif,1,0.3592,0.8293842077255249,0.5366016341504086,0.8532483888914403,0.5967645175512046,0.8521141617762155,0.5967645175512046
101_4.tif,101_7.tif,1,0.1827,0.38630780577659607,0.24228781057195262,0.2972318582646327,0.25272717963356184,0.28090522501062265,0.25272717963356184
102_4.tif,110_3.tif,0,0.0429,0.4406774640083313,0.00917125229281307,0.36546033671304984,0.07686617833265803,0.129046062849663,0.07686617833265803
102_5.tif,101_4.tif,0,0.058,0.2071904093027115,0.03435050858762715,0.07245745609776859,0.04159082861455402,0.07828740557277246,0.04159082861455402
110_4.tif,110_8.tif,1,0.2197,0.6518800258636475,0.30398532599633155,0.6304984095730494,0.3660228118759079,0.5286363789392206,0.3660228118759079
103_8.tif,107_2.tif,0,0.2386,0.36530065536499023,0.33550108387527094,0.270869987402544,0.3232211755454528,0.3749255314443536,0.3232211755454528
101_2.tif,104_2.tif,0,0.1895,0.39916592836380005,0.25362681340670334,0.3133675149591985,0.2649775467016774,0.30047051375763795,0.2649775467016774
103_2.tif,103_4.tif,1,0.3134,0.7525064945220947,0.4602301150575288,0.756774554604908,0.5165735585715308,0.7626032741432119,0.5165735585715308
106_7.tif,105_7.tif,0,0.2533,0.6261547803878784,0.36001334000333507,0.5982158017066778,0.40527180772697013,0.5922191853232871,0.40527180772697013
104_3.tif,104_5.tif,1,0.4156,0.6472611427307129,0.6306486576621645,0.6247021736109252,0.629518825692429,0.8547188822497725,0.629518825692429
108_2.tif,108_8.tif,1,0.2115,0.45014649629592896,0.2903118225779556,0.3773430243438619,0.3068477509134778,0.3826619316157446,0.3068477509134778
109_8.tif,110_8.tif,0,0.2432,0.6266956925392151,0.3431715857928964,0.5988945923090145,0.39175895703095887,0.5625022902192367,0.39175895703095887
101_5.tif,101_8.tif,1,0.4364,0.9009977579116821,0.6653326663331666,0.9431162255562455,0.7181115425855515,0.9302021253003434,0.7181115425855515
104_1.tif,104_2.tif,1,0.5363,0.9463270902633667,0.8319159579789895,1.0,0.8638519259629815,0.9722230067450478,0.8638519259629815
101_3.tif,101_7.tif,1,0.198,0.552700400352478,0.26780056695014176,0.5060379078559147,0.3130656617222386,0.403174770565274,0.3130656617222386
104_1.tif,104_3.tif,1,0.5066,0.7730664014816284,0.782391195597799,0.7825751797056046,0.7824261525782821,0.9460882736128543,0.7824261525782821
110_3.tif,109_7.tif,0,0.0952,0.49877384305000305,0.09638152409538103,0.43836547671744497,0.16135847509357315,0.20873768655305838,0.16135847509357315
110_6.tif,110_7.tif,1,0.2061,0.6967061758041382,0.2813073203268301,0.68675074046144,0.358341570152406,0.543593274007757,0.358341570152406
109_7.tif,109_8.tif,1,0.3476,0.7068636417388916,0.5172586293146574,0.699497343404317,0.5518839849916927,0.7928372426077932,0.5518839849916927
108_1.tif,102_5.tif,0,0.2366,0.3891944885253906,0.33216608304152073,0.3008543561452353,0.32621685493122654,0.3851899893795363,0.32621685493122654
106_3.tif,106_4.tif,1,0.4981,0.9002349972724915,0.7682174420543605,0.9421590373096226,0.8012663451528603,0.960279959830583,0.8012663451528603
102_7.tif,106_3.tif,0,0.2839,0.5989959239959717,0.4110388527597132,0.5641341556510608,0.4401269603090693,0.6212877856652874,0.4401269603090693
107_5.tif,108_7.tif,0,0.1755,0.4992397129535675,0.23028180757045189,0.43895009681087344,0.26992878252613195,0.3448185182603955,0.26992878252613195
108_1.tif,108_4.tif,1,0.2823,0.46975409984588623,0.408370852092713,0.4019486039951333,0.40715062495417287,0.5469390220370769,0.40715062495417287
110_1.tif,102_6.tif,0,0.0512,0.4045185446739197,0.023011505752876436,0.3200845126089001,0.07945537705552091,0.1250608595560008,0.07945537705552091
102_7.tif,110_6.tif,0,0.1271,0.4020220637321472,0.1495747873936968,0.3169516789352614,0.18137639678659406,0.20959316363119615,0.18137639678659406
104_7.tif,105_8.tif,0,0.2651,0.8061565160751343,0.3796898449224613,0.8240999610602328,0.4641277669886378,0.7289178123085288,0.4641277669886378
104_2.tif,104_7.tif,1,0.4337,0.7028729319572449,0.6608304152076038,0.6944894021152537,0.6672256227200573,0.8876232628662841,0.6672256227200573
104_2.tif,104_5.tif,1,0.5202,0.7976698875427246,0.8050692012673003,0.8134500917994166,0.8066615704684024,0.9544778371949418,0.8066615704684024
101_7.tif,102_5.tif,0,0.2321,0.30559828877449036,0.32466233116558274,0.19594949379050586,0.30020689206431816,0.34214305557970437,0.30020689206431816
106_3.tif,106_7.tif,1,0.3406,0.6293594241142273,0.5055861263965317,0.6022373087848744,0.5239498510503168,0.7465277317997546,0.5239498510503168
105_4.tif,105_8.tif,1,0.3895,0.7982032299041748,0.5871268967817243,0.8141193830732137,0.6302554691771072,0.8824357576395927,0.6302554691771072
105_5.tif,105_6.tif,1,0.2609,0.3707021176815033,0.37268634317158583,0.2776482819005778,0.3546291115300943,0.412878653208041,0.3546291115300943
109_7.tif,101_2.tif,0,0.1857,0.3423756957054138,0.24729031182257794,0.24210145791505747,0.24630442958014903,0.2605350981678492,0.24630442958014903
105_8.tif,103_7.tif,0,0.0896,0.2503851056098938,0.08704352176088043,0.1266624759917561,0.0945711230647468,0.10689494261994037,0.0945711230647468
104_1.tif,107_3.tif,0,0.2905,0.3955760896205902,0.4220443555110889,0.3088626266944895,0.400539827035935,0.4913222829896346,0.400539827035935
103_2.tif,103_3.tif,1,0.2991,0.6939575672149658,0.43638485909621477,0.6833015118293567,0.48329902311551176,0.7223053178664243,0.48329902311551176
107_4.tif,101_6.tif,0,0.1231,0.33964431285858154,0.14290478572619641,0.23867384586524149,0.16110090715261496,0.1724370706156554,0.16110090715261496
110_7.tif,103_2.tif,0,0.1263,0.49146467447280884,0.14824078706019675,0.4291932018317099,0.20162174586678422,0.2523674659424629,0.20162174586678422
110_6.tif,110_8.tif,1,0.237,0.6452916860580444,0.3328330832082708,0.6222307026376569,0.3878186308998542,0.574330884860705,0.3878186308998542
110_3.tif,105_2.tif,0,0.0701,0.5103872418403625,0.0545272636318159,0.45293912964907984,0.13022551817509603,0.18256098673208498,0.13022551817509603
102_2.tif,108_1.tif,0,0.2096,0.41662728786468506,0.28714357178589295,0.3352797731769779,0.2962894500501991,0.3623443479686242,0.2962894500501991
107_3.tif,107_5.tif,1,0.1823,0.3489944636821747,0.24162081040520256,0.25040734915926455,0.24329025276847435,0.2751755593700039,0.24329025276847435
108_3.tif,106_8.tif,0,0.3425,0.7699430584907532,0.5087543771885944,0.7786556969118805,0.5600356279360188,0.8232736503869409,0.5600356279360188
104_6.tif,105_6.tif,0,0.241,0.5466753244400024,0.33950308487577124,0.4984770407213027,0.3697081364864222,0.494200027095003,0.3697081364864222
109_1.tif,109_8.tif,1,0.2436,0.4162341058254242,0.34383858595964645,0.3347863690768882,0.3421186647519224,0.4169194938913521,0.3421186647519224
109_4.tif,109_8.tif,1,0.2613,0.34199258685112,0.3733533433383358,0.241620694653733,0.3483241400882613,0.3923900099223845,0.3483241400882613
102_4.tif,107_8.tif,0,0.0858,0.22366580367088318,0.08070702017675505,0.09313242677326658,0.08306784743009224,0.09716533716907934,0.08306784743009224
109_5.tif,109_7.tif,1,0.4327,0.9230018854141235,0.6591629147907286,0.9707292028657155,0.7183605095249762,0.9416107872001963,0.7183605095249762
110_8.tif,107_1.tif,0,0.2023,0.4502180814743042,0.2749708187427047,0.3774328565767442,0.2944386059311722,0.3580882991899575,0.2944386059311722
102_4.tif,104_1.tif,0,0.1073,0.22577811777591705,0.11655827913956979,0.09578316952352116,0.11261100831252055,0.1142784949329905,0.11261100831252055
105_3.tif,105_7.tif,1,0.1971,0.3496755063533783,0.26629981657495416,0.2512619895363774,0.2634426294376246,0.2817643683682272,0.2634426294376246
105_2.tif,105_5.tif,1,0.2336,0.37495309114456177,0.32716358179089544,0.2829828280563192,0.31876923858132594,0.3760588205668506,0.31876923858132594
109_2.tif,105_3.tif,0,0.1294,0.32049280405044556,0.15341003835250955,0.21464061945794588,0.16504384876254247,0.16756815197602834,0.16504384876254247
107_6.tif,108_7.tif,0,0.151,0.3174062967300415,0.18942804735701183,0.21076736174325694,0.19348251709039838,0.20308634699803982,0.19348251709039838
110_2.tif,107_6.tif,0,0.114,0.6297565698623657,0.12773053193263298,0.6027356869428214,0.21798151138456875,0.2798340188726024,0.21798151138456875
105_6.tif,107_8.tif,0,0.2337,0.5122385025024414,0.3273303318325829,0.45526227646097805,0.351637401311978,0.4657479839782471,0.351637401311978
110_3.tif,110_6.tif,1,0.2055,0.8067896962165833,0.280306820076705,0.824894538753745,0.38377848662534253,0.6320282678574204,0.38377848662534253
104_6.tif,102_1.tif,0,0.0643,0.15865738689899445,0.04485576121394029,0.011553371341617845,0.038528307138199026,0.069049861356448,0.038528307138199026
105_2.tif,108_5.tif,0,0.2154,0.5837472677230835,0.2968150742037685,0.5449986184834793,0.3439699476169136,0.48171474015386967,0.3439699476169136
110_8.tif,106_6.tif,0,0.2366,0.48169004917144775,0.33216608304152073,0.416927025559776,0.34827066211998925,0.4573712442282564,0.34827066211998925
109_2.tif,108_4.tif,0,0.2105,0.45238322019577026,0.2886443221610805,0.38014988893265395,0.30603037984767945,0.38526005671921215,0.30603037984767945
110_7.tif,110_8.tif,1,0.3006,0.6842942237854004,0.4388861097215274,0.6711749831667411,0.483020995676118,0.7193052642368979,0.483020995676118
110_7.tif,109_8.tif,0,0.1189,0.41350942850112915,0.135901283975321,0.3313671717866053,0.173039802659465,0.2065500657429674,0.173039802659465
107_3.tif,104_1.tif,0,0.3,0.3955760896205902,0.43788560947140237,0.3088626266944895,0.41337124274378895,0.5281082802544559,0.41337124274378895
109_4.tif,109_7.tif,1,0.3238,0.5319955348968506,0.4775721193930298,0.48005537435357815,0.47804393783553395,0.6679669302615281,0.47804393783553395
106_1.tif,106_3.tif,1,0.489,0.8597041964530945,0.7530431882607971,0.8912969395856168,0.7793114010125128,0.9494885613108416,0.7793114010125128
101_1.tif,102_4.tif,0,0.0558,0.19067570567131042,0.030682007670501915,0.05173315623194099,0.03468172589717534,0.0694580510048358,0.03468172589717534
110_2.tif,110_8.tif,1,0.1676,0.7777403593063354,0.21710855427713854,0.7884405288926939,0.32566162945409405,0.5214218607278313,0.32566162945409405
108_1.tif,108_2.tif,1,0.1856,0.3365691304206848,0.24712356178089043,0.23481479974443067,0.24478489699396308,0.257497257707562,0.24478489699396308
105_2.tif,104_7.tif,0,0.2209,0.4718867838382721,0.30598632649658164,0.40462490891490294,0.32472765715606267,0.4132241423719295,0.32472765715606267
106_5.tif,107_2.tif,0,0.2039,0.2905099093914032,0.2776388194097048,0.1770150880752311,0.2585203104561548,0.2824965203383778,0.2585203104561548
106_1.tif,106_8.tif,1,0.3656,0.4755488634109497,0.5472736368184091,0.4092204521889819,0.521043531738818,0.7135447787588127,0.521043531738818
104_5.tif,108_5.tif,0,0.248,0.35838186740875244,0.35117558779389696,0.2621876011173604,0.334267870325355,0.4049086845757715,0.334267870325355
102_1.tif,102_3.tif,1,0.1727,0.2830721139907837,0.22561280640320155,0.16768139940218557,0.2146058390730085,0.2121570885192594,0.2146058390730085
101_4.tif,101_6.tif,1,0.205,0.48595207929611206,0.2794730698682674,0.4222754467190142,0.3066055214699093,0.393893889788092,0.3066055214699093
109_2.tif,109_3.tif,1,0.1404,0.45392972230911255,0.17175254293813572,0.38209059427350556,0.21171677269185596,0.2506706803409784,0.21171677269185596
109_2.tif,109_8.tif,1,0.3209,0.6393542885780334,0.4727363681840921,0.6147798631588065,0.49972463222928787,0.7301747182724873,0.49972463222928787
103_8.tif,109_2.tif,0,0.1711,0.2939178943634033,0.2229448057362014,0.18129176806140246,0.2150307285779896,0.21443674592073456,0.2150307285779896
102_2.tif,102_5.tif,1,0.3382,0.5881798267364502,0.5015841253960314,0.5505610363273771,0.510889738472987,0.7302119972778248,0.510889738472987
102_7.tif,109_4.tif,0,0.1822,0.2822515666484833,0.24145406036351505,0.16665169462785295,0.22724161087373926,0.22547598258378046,0.22724161087373926
102_8.tif,110_3.tif,0,0.0708,0.40857189893722534,0.05569451392362848,0.3251710664514682,0.10689505890391801,0.13880552369193935,0.10689505890391801
104_8.tif,105_5.tif,0,0.1667,0.7305599451065063,0.21560780390195092,0.7292338320306289,0.31319674924639973,0.46548191948576256,0.31319674924639973
106_1.tif,106_2.tif,1,0.2335,0.6277361512184143,0.3269968317492079,0.6002002637971016,0.3789054838383077,0.5540359869475783,0.3789054838383077
106_3.tif,106_6.tif,1,0.371,0.7723430395126343,0.5562781390695347,0.7816674328461051,0.599102104887083,0.8557911880126234,0.599102104887083
104_3.tif,105_5.tif,0,0.1101,0.32780155539512634,0.12122728030682008,0.2238123707586433,0.1407184474926665,0.16285090854278175,0.1407184474926665
109_3.tif,109_7.tif,1,0.2544,0.4158240258693695,0.36184759046189763,0.334271759782775,0.35660818263286437,0.44390059804015847,0.35660818263286437
104_3.tif,109_2.tif,0,0.1938,0.7167981863021851,0.26079706519926626,0.7119642023413826,0.3465188212562683,0.5144623431972207,0.3465188212562683
109_1.tif,109_3.tif,1,0.359,0.740371823310852,0.5362681340670336,0.7415467569666355,0.5752710724179579,0.8220419336120872,0.5752710724179579
103_4.tif,103_8.tif,1,0.2886,0.717689037322998,0.41887610471902625,0.7130821311945533,0.4747752497493764,0.7180976227143604,0.4747752497493764
106_4.tif,106_8.tif,1,0.3295,0.40708523988723755,0.487076871769218,0.3233054581645831,0.45596030318433733,0.5972912226310775,0.45596030318433733
106_6.tif,106_7.tif,1,0.3013,0.3798134922981262,0.44005336001334006,0.28908214495736,0.4113688291527039,0.5183445374188116,0.4113688291527039
109_1.tif,109_7.tif,1,0.312,0.5596194267272949,0.45789561447390364,0.5147205933325485,0.46869236045704615,0.656006079243515,0.46869236045704615
109_3.tif,109_4.tif,1,0.3684,0.7890797853469849,0.5519426379856596,0.8026703734492721,0.599580907723746,0.8595690063866699,0.599580907723746
110_1.tif,110_2.tif,1,0.1444,0.9096297025680542,0.17842254460563614,0.9539484520058767,0.32577246701168183,0.5308891845713801,0.32577246701168183
104_1.tif,104_8.tif,1,0.3333,0.6217418313026428,0.49341337335334334,0.592677992359548,0.5122736509645223,0.7409679163854459,0.5122736509645223
102_2.tif,102_6.tif,1,0.5294,0.9226301312446594,0.8204102051025512,0.9702626885972004,0.8488821769665347,0.9715849788640456,0.8488821769665347
106_7.tif,109_8.tif,0,0.2838,0.5690705180168152,0.4108721027180257,0.5265807668067432,0.432856748894882,0.615551521849992,0.432856748894882
104_1.tif,104_6.tif,1,0.2892,0.6194796562194824,0.4198766049691513,0.5898391890834614,0.45216949595087025,0.6513626483482245,0.45216949595087025
108_3.tif,105_2.tif,0,0.1422,0.4250316917896271,0.1747540436885109,0.3458264587864526,0.2072578025571198,0.23803876155036008,0.2072578025571198
105_4.tif,105_6.tif,1,0.288,0.3333469033241272,0.4178756044689011,0.23077122729679178,0.38232577280620034,0.43861859660077346,0.38232577280620034
103_4.tif,103_5.tif,1,0.3349,0.6392692923545837,0.49608137402034347,0.614673201406858,0.5186138212237812,0.7531816141123295,0.5186138212237812
102_5.tif,102_8.tif,1,0.4208,0.6392751336097717,0.639319659829915,0.6146805315973847,0.6346382254657342,0.8551774058001443,0.6346382254657342
105_2.tif,105_4.tif,1,0.2897,0.3346593976020813,0.4207103551775888,0.23241827622940384,0.38493486017743367,0.46680829179105443,0.38493486017743367
103_8.tif,105_5.tif,0,0.1361,0.4458919167518616,0.16458229114557277,0.37200395291743826,0.2039924068822272,0.22784356080144033,0.2039924068822272
108_1.tif,101_6.tif,0,0.1117,0.32457077503204346,0.12389528097382023,0.21975806481773333,0.1421092099041637,0.15347444330735951,0.1421092099041637
107_2.tif,107_6.tif,1,0.4145,0.8107060194015503,0.6288144072036018,0.8298091323103878,0.6670034049738911,0.9056993418544231,0.6670034049738911
104_3.tif,104_6.tif,1,0.3293,0.5124068260192871,0.4867433716858429,0.45547350562472444,0.48080209713423044,0.6666061084178896,0.48080209713423044
106_4.tif,101_1.tif,0,0.1073,0.24142953753471375,0.11655827913956979,0.11542413454759186,0.11634279166709399,0.11878932610421913,0.11634279166709399
102_7.tif,107_6.tif,0,0.1949,0.2787734270095825,0.2626313156578289,0.16228697755749974,0.24356589141876633,0.24842656604335392,0.24356589141876633
110_4.tif,109_4.tif,0,0.0955,0.3672927916049957,0.09688177422044356,0.2733699189624998,0.13041452172143425,0.15345805629017806,0.13041452172143425
110_2.tif,110_5.tif,1,0.1565,0.7661416530609131,0.1985992996498249,0.7738853136341693,0.3079036423068503,0.44659516357528545,0.3079036423068503
102_7.tif,101_6.tif,0,0.1568,0.23637761175632477,0.19909954977488742,0.10908447341482012,0.18199668526647464,0.1699968759629517,0.18199668526647464
104_1.tif,104_4.tif,1,0.5483,0.9290221929550171,0.8519259629814908,0.9782840861713263,0.8759340063875596,0.9779474426064819,0.8759340063875596
107_1.tif,107_4.tif,1,0.2615,0.4053121507167816,0.3736868434217109,0.32108040874937527,0.3636916208339671,0.44931404410185183,0.3636916208339671
105_1.tif,105_3.tif,1,0.4396,0.8302168846130371,0.6706686676671669,0.854293315030795,0.7055573506662562,0.9197089219886467,0.7055573506662562
104_1.tif,102_1.tif,0,0.0952,0.24779853224754333,0.09638152409538103,0.1234165853489238,0.10151818573355416,0.11544670622305446,0.10151818573355416
104_1.tif,110_3.tif,0,0.1286,0.5582058429718018,0.15207603801900949,0.5129466872251085,0.22064146136816826,0.2894694670442805,0.22064146136816826
109_6.tif,107_2.tif,0,0.243,0.5248357057571411,0.34283808570952146,0.47107050551237806,0.3672022454720642,0.4846337293101236,0.3672022454720642
102_2.tif,102_8.tif,1,0.3934,0.8302679061889648,0.5936301484075371,0.8543573420011091,0.6431683151903158,0.894734546194204,0.6431683151903158
110_3.tif,110_7.tif,1,0.1333,0.7268857955932617,0.1599132899783225,0.7246231421893903,0.26720816189842533,0.41372308857253365,0.26720816189842533
103_3.tif,108_1.tif,0,0.2757,0.6228762865066528,0.3973653493413373,0.5941016200768234,0.4347452407810797,0.6330256400096298,0.4347452407810797
105_2.tif,104_8.tif,0,0.1977,0.6057001352310181,0.2673003168250792,0.5725472696311852,0.32529723785823933,0.46231382667387017,0.32529723785823933
110_8.tif,106_1.tif,0,0.2379,0.6779944896697998,0.3343338335834584,0.6632694474816532,0.39683160022411545,0.5972963004989006,0.39683160022411545
105_2.tif,105_8.tif,1,0.3271,0.44680866599082947,0.4830748707687177,0.3731543814418724,0.4621899777966171,0.6194553609086261,0.4621899777966171
102_6.tif,102_8.tif,1,0.4449,0.7018300890922546,0.679506419876605,0.693180738712666,0.6821045404554565,0.9040643789819898,0.6821045404554565
103_8.tif,105_4.tif,0,0.1437,0.3306790590286255,0.17725529431382356,0.22742334976841833,0.18678722485019658,0.19927473693577438,0.18678722485019658
102_3.tif,102_8.tif,1,0.1958,0.24381281435489655,0.2641320660330165,0.11841490838084619,0.23644580607910412,0.2188372358797311,0.23644580607910412
107_3.tif,107_8.tif,1,0.375,0.648761510848999,0.5629481407370351,0.626584985406189,0.5750391412241744,0.8072980280916008,0.5750391412241744
102_4.tif,104_4.tif,0,0.1158,0.2187563180923462,0.13073203268300818,0.08697151383244352,0.1224175341014009,0.12032191951920714,0.1224175341014009
108_8.tif,104_3.tif,0,0.1769,0.43182170391082764,0.23261630815407705,0.3543472442896694,0.2557451860198396,0.30040922733685654,0.2557451860198396
104_1.tif,104_5.tif,1,0.4486,0.7400778532028198,0.6856761714190429,0.7411778539087044,0.6962214910920785,0.9157603819057831,0.6962214910920785
109_1.tif,108_4.tif,0,0.1667,0.3866129517555237,0.21560780390195092,0.2976147859217857,0.23118913048571954,0.2616671582341631,0.23118913048571954
101_2.tif,101_6.tif,1,0.3314,0.7131468057632446,0.4902451225612806,0.7073820852836252,0.5315011454785261,0.7818242089916767,0.5315011454785261
109_5.tif,104_8.tif,0,0.2597,0.48801565170288086,0.3706853426713357,0.42486502351719596,0.3809794820320491,0.5074572830732091,0.3809794820320491
109_6.tif,107_8.tif,0,0.243,0.5585395097732544,0.34283808570952146,0.5133654056594755,0.37523827650001274,0.5062993385057102,0.37523827650001274
110_2.tif,102_4.tif,0,0.073,0.4300662577152252,0.059363014840753695,0.3521443350417664,0.1149914656789461,0.15481594529120016,0.1149914656789461
108_3.tif,108_8.tif,1,0.3308,0.6628993153572083,0.48924462231115556,0.6443265148100515,0.5187101818859459,0.7593288670631766,0.5187101818859459
108_2.tif,108_7.tif,1,0.2082,0.388285756111145,0.2848090712022678,0.2997139879333096,0.2876410053811657,0.34328912783934595,0.2876410053811657
107_6.tif,109_6.tif,0,0.2311,0.6532659530639648,0.32299483074870766,0.6322376094722816,0.3817509587061867,0.5405121874735931,0.3817509587061867
108_2.tif,101_5.tif,0,0.0515,0.31160831451416016,0.02351175587793896,0.2034914744648325,0.05770790240944873,0.09646521060747336,0.05770790240944873
105_6.tif,108_3.tif,0,0.156,0.37022265791893005,0.19776554944138736,0.27704660789449553,0.2128289505474779,0.22492782090461702,0.2128289505474779
102_2.tif,108_8.tif,0,0.3382,0.6030476689338684,0.5015841253960314,0.569218689951341,0.5144346926615402,0.7386310828127097,0.5144346926615402
102_2.tif,102_7.tif,1,0.3088,0.5937614440917969,0.45255961313990334,0.5575654073648668,0.4725107140426464,0.6811545261655839,0.4725107140426464
109_2.tif,109_7.tif,1,0.2905,0.7868309617042542,0.4220443555110889,0.7998483248943892,0.4938271096939159,0.7591926769024938,0.4938271096939159
101_2.tif,101_5.tif,1,0.3373,0.7803109884262085,0.5000833750208438,0.7916664111073031,0.5554841518772711,0.8085815381517073,0.5554841518772711
108_7.tif,108_8.tif,1,0.4269,0.7869490385055542,0.6494914123728531,0.7999964994600343,0.6780873789194175,0.9087985702830155,0.6780873789194175
101_4.tif,101_8.tif,1,0.2201,0.48659250140190125,0.30465232616308147,0.42307911235282214,0.3271534155391322,0.42512068983051077,0.3271534155391322
108_2.tif,108_3.tif,1,0.3716,0.6247049570083618,0.5572786393196598,0.5963964184988279,0.5647110173637018,0.7925361674842754,0.5647110173637018
102_2.tif,102_4.tif,1,0.3235,0.4954415261745453,0.47707186926796735,0.4341837526177382,0.4689231271044238,0.641717928454584,0.4689231271044238
102_7.tif,101_6.tif,0,0.1568,0.23637761175632477,0.19909954977488742,0.10908447341482012,0.18199668526647464,0.17161000817433486,0.18199668526647464
107_5.tif,106_3.tif,0,0.2127,0.5265355110168457,0.2923128230782058,0.473203590955622,0.3266820689749148,0.4377528675291292,0.3266820689749148
110_1.tif,110_6.tif,1,0.1575,0.7720087766647339,0.2002668000667,0.7812479664331128,0.31065322167631837,0.47201606442605,0.31065322167631837
105_5.tif,108_1.tif,0,0.1968,0.3978123962879181,0.2657995664498916,0.31166896769824387,0.27451475268707853,0.31583805704691714,0.27451475268707853
110_4.tif,110_7.tif,1,0.1758,0.6723757386207581,0.23078205769551446,0.6562184773758157,0.3116149774347717,0.44827893288752735,0.3116149774347717
107_6.tif,107_8.tif,1,0.5181,0.8308355808258057,0.8015674503918626,0.8550697168437157,0.8117328810177147,0.9591953216440802,0.8117328810177147
107_1.tif,109_8.tif,0,0.2,0.4262634217739105,0.271135567783892,0.3473721566153548,0.2856205196618699,0.34448425241964226,0.2856205196618699
104_1.tif,104_7.tif,1,0.3454,0.6367640495300293,0.513590128397532,0.6115293724474294,0.5321985847670125,0.7603968344079002,0.5321985847670125
104_6.tif,108_5.tif,0,0.2289,0.2779419720172882,0.31932632983158243,0.16124358477432663,0.28929060827070385,0.3052185757433009,0.28929060827070385
110_1.tif,110_4.tif,1,0.1379,0.8184229135513306,0.16758379189594796,0.8394930619746666,0.2952465532109044,0.43873082956835363,0.2952465532109044
105_4.tif,110_6.tif,0,0.1149,0.5257356762886047,0.12923128230782058,0.47219987843851385,0.19439531557265227,0.2539876858609331,0.19439531557265227
103_1.tif,103_7.tif,1,0.313,0.5180202722549438,0.4595631148907787,0.462517818720798,0.46012450861848236,0.6284363187605825,0.46012450861848236
106_7.tif,106_8.tif,1,0.3362,0.2660718560218811,0.49824912456228115,0.1463477774488334,0.4313878686107261,0.526596471007683,0.4313878686107261
106_2.tif,106_4.tif,1,0.2874,0.6641344428062439,0.41687510421877605,0.6458764761171173,0.4603853648794609,0.6855458243574357,0.4603853648794609
108_7.tif,107_3.tif,0,0.1633,0.2865782380104065,0.20993830248457565,0.17208123406899026,0.20274545948561443,0.20036718066163628,0.20274545948561443
103_3.tif,103_5.tif,1,0.3578,0.762144923210144,0.5342671335667835,0.7688698177609918,0.5788416435636831,0.8378058766375542,0.5788416435636831
110_2.tif,105_4.tif,0,0.069,0.6011046767234802,0.0526930131732533,0.56678042922903,0.15036962222385086,0.19444057897192316,0.15036962222385086
106_3.tif,106_5.tif,1,0.3982,0.8332118988037109,0.6016341504085376,0.8580517580265212,0.6503534958559545,0.8902430421958624,0.6503534958559545
104_4.tif,104_7.tif,1,0.417,0.7197582721710205,0.6329831582457895,0.7156788137896741,0.6486953327991276,0.8864874405221714,0.6486953327991276
104_5.tif,106_6.tif,0,0.144,0.18957151472568512,0.17775554443888608,0.05034750712935827,0.1535480173500758,0.13460472663454964,0.1535480173500758
102_1.tif,102_2.tif,1,0.2169,0.5904122591018677,0.2993163248290812,0.5533625154700679,0.3475851010508687,0.483920225849169,0.3475851010508687
107_7.tif,102_7.tif,0,0.1483,0.2722617983818054,0.18492579623144903,0.15411553547116594,0.17907184668699525,0.17966227140378815,0.17907184668699525
108_1.tif,108_8.tif,1,0.2769,0.6090978980064392,0.3993663498415874,0.576811121783935,0.43308085651063344,0.6253988771123381,0.43308085651063344
105_1.tif,105_2.tif,1,0.3411,0.5187956094741821,0.5064198766049692,0.46349078931641186,0.4982633500201433,0.692766080413146,0.4982633500201433
101_5.tif,101_7.tif,1,0.2487,0.6858391761779785,0.3523428380857095,0.6731137437631672,0.4132893101644265,0.6247124361018391,0.4132893101644265
106_3.tif,106_8.tif,1,0.371,0.476693332195282,0.5562781390695347,0.4106566459471601,0.5286100553762836,0.7047220024022393,0.5286100553762836
101_1.tif,109_6.tif,0,0.1633,0.32464349269866943,0.20993830248457565,0.21984931821000336,0.21182139547240691,0.22396089485388554,0.21182139547240691
110_3.tif,110_8.tif,1,0.1676,0.7212129831314087,0.21710855427713854,0.7175043304222504,0.3121837517447098,0.4922610577408222,0.3121837517447098
109_6.tif,109_7.tif,1,0.3386,0.7917985916137695,0.5022511255627814,0.806082203150097,0.5599790303043714,0.8145833294997057,0.5599790303043714
110_6.tif,107_4.tif,0,0.1949,0.4447324573993683,0.2626313156578289,0.3705489474968372,0.28313566570724047,0.3405702357286476,0.28313566570724047
101_6.tif,103_7.tif,0,0.0708,0.24019655585289001,0.05569451392362848,0.11387686596357673,0.06674916081121865,0.10036833597922334,0.06674916081121865
105_1.tif,101_6.tif,0,0.0918,0.222993865609169,0.09071202267800567,0.0922892117696531,0.09101168860541868,0.11328277048463749,0.09101168860541868
106_1.tif,106_7.tif,1,0.4891,0.7182474136352539,0.7532099383024845,0.7137828375706073,0.7457187891634278,0.9352924519995925,0.7457187891634278
103_1.tif,103_2.tif,1,0.2087,0.6385054588317871,0.28564282141070535,0.6137146667987098,0.34797647203442617,0.5088256831864358,0.34797647203442617
110_4.tif,103_8.tif,0,0.1065,0.5276340842247009,0.1152242788060697,0.47458219035966254,0.18350228200125232,0.21840127330140957,0.18350228200125232
107_2.tif,107_4.tif,1,0.4564,0.7227454781532288,0.6986826746706686,0.7194274582654107,0.7026241835536695,0.9107226710919285,0.7026241835536695
